person_id,id,name,character,role;
79611,tm22806,King Vidor,Extra (uncredited),ACTOR;
584957,tm22806,Hal Wilson,Extra (uncredited),ACTOR;
576346,tm22806,Tammany Young,Extra (uncredited),ACTOR;
173430,tm22806,Sylvia Ashton,Woman at Jenkins Employees Dance (uncredited),ACTOR;
74196,tm22806,Jennie Lee,Woman at Jenkins Employees Dance (uncredited),ACTOR;
74198,tm22806,George Beranger,Second Priest of Bel (uncredited),ACTOR;
24706,tm22806,Kitty Bradbury,Jenkins Party Guest (uncredited),ACTOR;
34568,tm22806,Tod Browning,Crook (uncredited),ACTOR;
475701,tm22806,Frank Brownlee,The Mountain Girl's Brother (uncredited),ACTOR;
173699,tm22806,Kate Bruce,Old Babylonian Mother / The City Mother (uncredited),ACTOR;
220119,tm22806,Edward Burns,Charioteer of the Priest of Bel (uncredited),ACTOR;
28654,tm22806,Noble Johnson,Babylonian Soldier (uncredited),ACTOR;
138553,tm22806,George Fawcett,Babylonian Judge (uncredited),ACTOR;
583759,tm22806,Jewel Carmen,Favorite of the Harem (uncredited),ACTOR;
207794,tm22806,Carol Dempster,Favorite of the Harem (uncredited),ACTOR;
106315,tm22806,Mildred Harris,Favorite of the Harem (uncredited),ACTOR;
585927,tm22806,Daisy Jefferson,Favorite of the Harem (uncredited),ACTOR;
209258,tm22806,Carmel Myers,Favorite of the Harem (uncredited),ACTOR;
212802,tm22806,Eve Southern,Favorite of the Harem (uncredited),ACTOR;
212818,tm22806,Pauline Starke,Favorite of the Harem (uncredited),ACTOR;
220144,tm22806,Natalie Talmadge,Favorite of the Harem (uncredited),ACTOR;
156429,tm22806,Ethel Grey Terry,Favorite of the Harem (uncredited),ACTOR;
155938,tm22806,Francis Carpenter,Child in Epilogue (uncredited),ACTOR;
580941,tm22806,Virginia Lee Corbin,Child in Epilogue (uncredited),ACTOR;
580869,tm22806,Peggy Cartwright,Little Girl (uncredited),ACTOR;
13367,tm22806,Gino Corrado,The Runner (uncredited),ACTOR;
138538,tm22806,William Courtright,Second Pharisee (uncredited),ACTOR;
21170,tm22806,Erich von Stroheim,Second Pharisee (uncredited),ACTOR;
90205,tm22806,Max Davidson,Kindly Neighbor (uncredited),ACTOR;
136048,tm22806,Douglas Fairbanks,Man on White Horse (uncredited),ACTOR;
39501,tm22806,Julia Faye,Bit Role (uncredited),ACTOR;
585951,tm22806,Clyde E. Hopkins,Jenkins's Secretary (uncredited),ACTOR;
586964,tm22806,Alberta Lee,Wife of The Kindly Neighbor (uncredited),ACTOR;
175600,tm22806,Elmo Lincoln,The Mighty Man of Valor (uncredited),ACTOR;
156415,tm22806,Loyola O'Connor,Attarea's Slave (uncredited),ACTOR;
155886,tm22806,Wallace Reid,Boy Killed in Battle (uncredited),ACTOR;
220037,tm22806,Alma Rubens,Girl at the Marriage Market (uncredited),ACTOR;
151835,tm22806,Madame Sul-Te-Wan,Girl at the Marriage Market (uncredited),ACTOR;
74197,tm22806,George Siegmann,Cyrus (uncredited),ACTOR;
155932,tm22806,Raymond Wells,Counselor to Charles IX (uncredited),ACTOR;
585774,tm22806,Winifred Westover,The Favorite of Egibi (uncredited),ACTOR;
53489,tm22806,David Butler,Babylonian Soldier (uncredited),ACTOR;
55739,tm22806,D.W. Griffith,,DIRECTOR;
25652,tm88001,Edward G. Robinson,Federal Agent Wilson,ACTOR;
74181,tm88001,Loretta Young,Mary Longstreet,ACTOR;
15246,tm88001,Orson Welles,Charles Rankin,ACTOR;
45073,tm88001,Philip Merivale,Judge Adam Longstreet,ACTOR;
74183,tm88001,Richard Long,Noah Longstreet,ACTOR;
74182,tm88001,Konstantin Shayne,Konrad Meinike,ACTOR;
74184,tm88001,Byron Keith,Dr. Jeffrey Lawrence,ACTOR;
62828,tm88001,Billy House,Mr. Potter,ACTOR;
15620,tm88001,Martha Wentworth,Sara,ACTOR;
15259,tm88001,Erskine Sanford,Party Guest (uncredited),ACTOR;
20041,tm88001,Theodore Gottlieb,Fairbright (uncredited),ACTOR;
1032744,tm88001,David Bond,Student (uncredited),ACTOR;
27252,tm88001,Neal Dodd,Minister (uncredited),ACTOR;
"21366,tm88001,Ethan Laidlaw,""Todd, Customer in Potter's Store (uncredited)"",ACTOR";
771189,tm88001,Isabel O'Madigan,Mrs. Lawrence (uncredited),ACTOR;
106285,tm88001,Johnny Sands,Jogging Student in Woods (uncredited),ACTOR;
108231,tm88001,Pietro Sosso,Mr. Peabody (uncredited),ACTOR;
15246,tm88001,Orson Welles,,DIRECTOR;
"73323,tm141715,Lon Chaney,""Erik, The Phantom"",ACTOR";
73324,tm141715,Mary Philbin,Christine Daaé,ACTOR;
73325,tm141715,Norman Kerry,Vicomte Raoul de Chagny,ACTOR;
73326,tm141715,Arthur Edmund Carewe,Ledoux,ACTOR;
50372,tm141715,Gibson Gowland,Simon Buquet,ACTOR;
73327,tm141715,John St. Polis,Comte Philip de Chagny,ACTOR;
73328,tm141715,Snitz Edwards,Florine Papillon,ACTOR;
73329,tm141715,Virginia Pearson,Carlotta,ACTOR;
586057,tm141715,Olive Ann Alcorn,La Sorelli (uncredited),ACTOR;
608516,tm141715,Betty Van Allen,Ballerina (uncredited),ACTOR;
1246079,tm141715,Betty Arthur,Ballet Dancer (uncredited),ACTOR;
576234,tm141715,Joseph Belmont,Stage Manager (uncredited),ACTOR;
1246170,tm141715,Alexander Bevani,Mephistopheles (uncredited),ACTOR;
820785,tm141715,Earl Gordon Bostwick,Minor Role (uncredited),ACTOR;
220125,tm141715,Ethel Broadhurst,Frightened Ballerina (uncredited),ACTOR;
153727,tm141715,Edward Cecil,Faust (uncredited),ACTOR;
106313,tm141715,Ruth Clifford,Ballerina (uncredited),ACTOR;
21763,tm141715,Chester Conklin,Orderly (uncredited),ACTOR;
1246078,tm141715,Roy Coulson,The Jester (uncredited),ACTOR;
581347,tm141715,Bruce Covington,M. Moncharmin (uncredited),ACTOR;
206007,tm141715,Ward Crane,Count Ruboff (uncredited),ACTOR;
37133,tm141715,George Davis,Guard at Christine's Door (uncredited),ACTOR;
1246070,tm141715,Madame Fiorenza,Mme. Giry - Keeper of the Box (uncredited),ACTOR;
1246086,tm141715,Alan George,Undetermined Secondary Role (uncredited),ACTOR;
206014,tm141715,Cesare Gravina,Manager (uncredited),ACTOR;
156107,tm141715,William Humphrey,M. Debienne (uncredited),ACTOR;
73330,tm141715,Carla Laemmle,Prima Ballerina (uncredited),ACTOR;
586397,tm141715,Grace Marvin,Martha (uncredited),ACTOR;
50963,tm141715,John Miljan,Valentin (uncredited),ACTOR;
1246104,tm141715,Edith Murgatroyd,Mama Valerius (uncredited),ACTOR;
156111,tm141715,Templar Saxe,Bit Role in Faust (uncredited),ACTOR;
574106,tm141715,Bernard Siegel,Joseph Buquet (uncredited),ACTOR;
1246106,tm141715,William Tyroler,Director of Opera Orchestra (uncredited),ACTOR;
584002,tm141715,Vola Vale,Ballerina / Christines Maid (uncredited),ACTOR;
14785,tm141715,Ellinor Vanderveer,Operagoer (uncredited),ACTOR;
790582,tm141715,Anton Vaverka,Prompter (uncredited),ACTOR;
1246126,tm141715,Josephine Haynes Webster,Ballerina (uncredited),ACTOR;
584431,tm141715,George B. Williams,M. Ricard (uncredited),ACTOR;
557408,tm141715,Ed Wolff,Mob Leader at Finale (uncredited),ACTOR;
73331,tm141715,Rupert Julian,,DIRECTOR;
132380,tm112415,Dorothy Short,Mary,ACTOR;
175615,tm112415,Kenneth Craig,Bill,ACTOR;
574115,tm112415,Lillian Miles,Blanche,ACTOR;
132381,tm112415,Dave O'Brien,Ralph,ACTOR;
151506,tm112415,Thelma White,Mae,ACTOR;
65333,tm112415,Carleton Young,Jack,ACTOR;
572113,tm112415,Warren McCollum,Jimmy,ACTOR;
576079,tm112415,Patricia Royale,Agnes,ACTOR;
175617,tm112415,Joseph Forte,Dr. Carroll,ACTOR;
207270,tm112415,Harry Harvey Jr.,Junior,ACTOR;
21767,tm112415,Richard Alexander,Pete Daley (uncredited),ACTOR;
130991,tm112415,Bob Burns,Juror (uncredited),ACTOR;
13375,tm112415,Lester Dorr,Joe the Bartender (uncredited),ACTOR;
134165,tm112415,Phil Dunham,Juror (uncredited),ACTOR;
27254,tm112415,Edward Earle,FBI Investigator Mr. Wayne (uncredited),ACTOR;
93477,tm112415,Frank LaRue,Bill's Lawyer (uncredited),ACTOR;
60957,tm112415,Edward LeSaint,Judge (uncredited),ACTOR;
27297,tm112415,Mary MacLaren,Mrs. Lane (uncredited),ACTOR;
41713,tm112415,Walter McGrail,The Boss (uncredited),ACTOR;
60954,tm112415,Edmund Mortimer,Henry Harper (uncredited),ACTOR;
27315,tm112415,Frank O'Connor,Jury Foreman (uncredited),ACTOR;
134177,tm112415,William Royle,Prosecuting Attorney (uncredited),ACTOR;
151137,tm112415,Marin Sais,Mrs. Harper (uncredited),ACTOR;
60253,tm112415,Forrest Taylor,Blanche's Lawyer (uncredited),ACTOR;
175616,tm112415,Dan Wolheim,Pete Daley (uncredited),ACTOR;
152780,tm112415,Louis J. Gasnier,,DIRECTOR;
57716,tm2838,Joel McCrea,Robert Rainsford,ACTOR;
28652,tm2838,Fay Wray,Eve Trowbridge,ACTOR;
28653,tm2838,Robert Armstrong,Martin Trowbridge,ACTOR;
72246,tm2838,Leslie Banks,Count Zaroff,ACTOR;
28654,tm2838,Noble Johnson,Ivan,ACTOR;
28655,tm2838,Steve Clemente,Tartar,ACTOR;
152108,tm2838,William B. Davidson,Captain (uncredited),ACTOR;
47823,tm2838,Oscar 'Dutch' Hendrian,Tartar Servant (uncredited),ACTOR;
28656,tm2838,James Flavin,First Mate on Yacht (uncredited),ACTOR;
153624,tm2838,Hale Hamilton,Bill Woodman (uncredited),ACTOR;
27334,tm2838,Landers Stevens,Yacht Passenger 'Doc' (uncredited),ACTOR;
62831,tm2838,Irving Pichel,,DIRECTOR;
28661,tm2838,Ernest B. Schoedsack,,DIRECTOR;
151228,tm155610,Merle Oberon,Catherine 'Cathy' Earnshaw Linton,ACTOR;
31393,tm155610,Laurence Olivier,Heathcliff,ACTOR;
16485,tm155610,David Niven,Edgar Linton,ACTOR;
37073,tm155610,Flora Robson,Ellen Dean,ACTOR;
51911,tm155610,Donald Crisp,Dr. Kenneth,ACTOR;
49056,tm155610,Geraldine Fitzgerald,Isabella Linton,ACTOR;
49506,tm155610,Hugh Williams,Hindley Earnshaw,ACTOR;
56298,tm155610,Leo G. Carroll,Joseph,ACTOR;
74322,tm155610,Miles Mander,Lockwood,ACTOR;
44210,tm155610,Cecil Kellaway,Earnshaw,ACTOR;
349119,tm155610,Cecil Humphreys,Judge Linton,ACTOR;
573062,tm155610,Sarita Wooton,Cathy as a Child,ACTOR;
573061,tm155610,Rex Downing,Heathcliff as a Child,ACTOR;
154606,tm155610,Douglas Scott,Hindley as a Child,ACTOR;
57382,tm155610,Frank Benson,Heathcliff Servant (uncredited),ACTOR;
296911,tm155610,Romaine Callender,Robert (uncredited),ACTOR;
13365,tm155610,Richard Clucas,Little Boy (uncredited),ACTOR;
103786,tm155610,Vernon Downing,Giles (uncredited),ACTOR;
573066,tm155610,Alice Ehlers,Madame Ehlers (uncredited),ACTOR;
110671,tm155610,Harold Entwistle,Beadle (uncredited),ACTOR;
568169,tm155610,Peter Gowland,Dancer (uncredited),ACTOR;
155418,tm155610,Helena Grant,Miss Hudkins (uncredited),ACTOR;
33003,tm155610,Sam Harris,Party Guest / Wedding Guest (uncredited),ACTOR;
573063,tm155610,Susanne Leach,Guest (uncredited),ACTOR;
573064,tm155610,Tommy Martin,Little Boy (uncredited),ACTOR;
60954,tm155610,Edmund Mortimer,Party Guest (uncredited),ACTOR;
571160,tm155610,Schuyler Standish,Little Boy (uncredited),ACTOR;
13417,tm155610,William Stelling,Dancer (uncredited),ACTOR;
573065,tm155610,Diane Williams,Little Girl (uncredited),ACTOR;
50384,tm155610,Eric Wilton,Linton Servant (uncredited),ACTOR;
210959,tm155610,Philip Winter,Cathy's Partner (uncredited),ACTOR;
13717,tm155610,William Wyler,,DIRECTOR;
25652,tm3781,Edward G. Robinson,Professor Richard Wanley,ACTOR;
56295,tm3781,Joan Bennett,Alice Reed,ACTOR;
25634,tm3781,Raymond Massey,Dist. Attorney Frank Lalor,ACTOR;
598544,tm3781,Edmund Breon,Dr. Michael Barkstane,ACTOR;
"55257,tm3781,Dan Duryea,""Heidt / Tim, the Doorman"",ACTOR";
56559,tm3781,Thomas E. Jackson,Inspector Jackson,ACTOR;
61172,tm3781,Dorothy Peterson,Mrs. Wanley,ACTOR;
27292,tm3781,Arthur Loft,Claude Mazard / Frank Howard / Charlie the Hatcheck Man,ACTOR;
"153409,tm3781,Frank Dawson,""Collins, the Steward"",ACTOR";
24987,tm3781,Robert Blake,Dickie Wanley (uncredited),ACTOR;
66189,tm3781,Frances Morris,Stenographer (uncredited),ACTOR;
17301,tm3781,Iris Adrian,Streetwalker (uncredited),ACTOR;
14794,tm3781,Brandon Beach,Man at Club (uncredited),ACTOR;
566751,tm3781,Paul Bradley,Man at Club (uncredited),ACTOR;
33011,tm3781,James Carlisle,Man at Club (uncredited),ACTOR;
568828,tm3781,Fred Hueston,Man at Club (uncredited),ACTOR;
58337,tm3781,Sheldon Jett,Man at Club (uncredited),ACTOR;
58330,tm3781,Jack W. Johnston,Man at Club (uncredited),ACTOR;
133900,tm3781,Charles Meakin,Man at Club (uncredited),ACTOR;
153025,tm3781,Harold Minjir,Man at Club (uncredited),ACTOR;
47826,tm3781,Wedgwood Nowell,Man at Club (uncredited),ACTOR;
35519,tm3781,Louis Payne,Man at Club (uncredited),ACTOR;
13413,tm3781,Scott Seaton,Man at Club (uncredited),ACTOR;
27329,tm3781,Wyndham Standing,Man at Club (uncredited),ACTOR;
27331,tm3781,Larry Steers,Man at Club (uncredited),ACTOR;
90204,tm3781,Don Brodie,Onlooker at Gallery (uncredited),ACTOR;
153324,tm3781,Frank Melton,Onlooker at Gallery (uncredited),ACTOR;
63136,tm3781,Claire Carleton,Blonde (uncredited),ACTOR;
13362,tm3781,Eddy Chandler,Police Driver (uncredited),ACTOR;
71921,tm3781,Tom Dillon,Police Officer Dillon (uncredited),ACTOR;
569683,tm3781,Freddie Chapman,Boy with Mother (uncredited),ACTOR;
27242,tm3781,Alec Craig,Garage Man (uncredited),ACTOR;
219819,tm3781,Hal Craig,News Vendor (uncredited),ACTOR;
27249,tm3781,Joe Devlin,Toll Collector on Henry Hudson Parkway (uncredited),ACTOR;
28512,tm3781,Ralph Dunn,Traffic Cop (uncredited),ACTOR;
14166,tm3781,Bess Flowers,Bar Patron (uncredited),ACTOR;
"27262,tm3781,Jack Gardner,""Fred, the District Attorney's Chauffeur (uncredited)"",ACTOR";
57850,tm3781,Jack Gargan,Club Steward (uncredited),ACTOR;
220055,tm3781,James Harrison,Club Steward (uncredited),ACTOR;
28908,tm3781,Fred Graham,Motorcycle Cop (uncredited),ACTOR;
134055,tm3781,Tom Hanlon,Radio Announcer (uncredited),ACTOR;
27270,tm3781,Harry Hayden,Pharmacist (uncredited),ACTOR;
27281,tm3781,Donald Kerr,First Elevator Operator (uncredited),ACTOR;
22485,tm3781,Frank McLure,Elevator Operator (uncredited),ACTOR;
96558,tm3781,George McFarland,Boy Scout who finds Mazard's Body (uncredited),ACTOR;
28895,tm3781,Frank Mills,Charlie the Garage Helper (uncredited),ACTOR;
57855,tm3781,Anne O'Neal,Mother by Elevator (uncredited),ACTOR;
155489,tm3781,Dave Pepper,Club Member (uncredited),ACTOR;
22465,tm3781,Fred Rapport,Club Manager (uncredited),ACTOR;
14767,tm3781,Alexander Pollard,William the Headwaiter (uncredited),ACTOR;
46787,tm3781,Arthur Space,Captain Kennedy (uncredited),ACTOR;
1164845,tm3781,Anne Loos,Stenographer,ACTOR;
20266,tm3781,Fritz Lang,,DIRECTOR;
21174,tm3541,Buster Keaton,William 'Willie' Canfield Jr.,ACTOR;
34479,tm3541,Ernest Torrence,William 'Steamboat Bill' Canfield Sr.,ACTOR;
34478,tm3541,Tom McGuire,John James 'J.J.' King,ACTOR;
34480,tm3541,Marion Byron,J.J. King's Daughter Kitty,ACTOR;
584639,tm3541,Tom Lewis,First and Last Mate Tom Carter,ACTOR;
34481,tm3541,James T. Mack,Minister (uncredited),ACTOR;
24730,tm3541,Charles Reisner,,DIRECTOR;
21174,tm3541,Buster Keaton,,DIRECTOR;
33315,tm82560,Bette Davis,Regina Hubbard Giddens,ACTOR;
61147,tm82560,Herbert Marshall,Horace Giddens,ACTOR;
"21803,tm82560,Teresa Wright,""Alexandra """"Zan"""" Giddens"",ACTOR";
92554,tm82560,Richard Carlson,David Hewitt,ACTOR;
55257,tm82560,Dan Duryea,Leo Hubbard,ACTOR;
34172,tm82560,Patricia Collinge,Birdie Hubbard,ACTOR;
103928,tm82560,Charles Dingle,Ben Hubbard,ACTOR;
57464,tm82560,Carl Benton Reid,Oscar Hubbard,ACTOR;
566278,tm82560,Jessica Grayson,Addie,ACTOR;
26875,tm82560,John Marriott,Cal,ACTOR;
47773,tm82560,Russell Hicks,William Marshall,ACTOR;
61641,tm82560,Lucien Littlefield,Manders,ACTOR;
34178,tm82560,Virginia Brissac,Mrs. Hewitt,ACTOR;
571022,tm82560,Terry Nibert,Julia,ACTOR;
570702,tm82560,Henry 'Hot Shot' Thomas,Harold,ACTOR;
27308,tm82560,Charles R. Moore,Simon,ACTOR;
152924,tm82560,Hooper Atchley,Party Guest (uncredited),ACTOR;
27220,tm82560,Al Bridge,Dawson (uncredited),ACTOR;
71562,tm82560,Tex Driscoll,Bank Customer (uncredited),ACTOR;
27266,tm82560,Jesse Graves,Headwaiter (uncredited),ACTOR;
134186,tm82560,Lew Kelly,Train Companion (uncredited),ACTOR;
27323,tm82560,Henry Roquemore,Depositor (uncredited),ACTOR;
150870,tm82560,Kenny Washington,Servant (uncredited),ACTOR;
13717,tm82560,William Wyler,,DIRECTOR;
50957,tm64852,Barbara Stanwyck,Stella Dallas,ACTOR;
21993,tm64852,John Boles,Stephen Dallas,ACTOR;
"128868,tm64852,Anne Shirley,""Laurel """"Lorrie"""" Dallas"",ACTOR";
13304,tm64852,Barbara O'Neil,Helen Morrison,ACTOR;
20169,tm64852,Alan Hale,Ed Munn,ACTOR;
65181,tm64852,Marjorie Main,Mrs. Martin,ACTOR;
154059,tm64852,George Walcott,Charlie Martin,ACTOR;
151346,tm64852,Ann Shoemaker,Miss Margaret Phillibrown,ACTOR;
71549,tm64852,Tim Holt,Richard Grosvenor III,ACTOR;
32993,tm64852,Nella Walker,Mrs. Grosvenor,ACTOR;
575318,tm64852,Bruce Satterlee,Cornelius 'Con' Morrison,ACTOR;
127301,tm64852,Jimmy Butler,Con Morrison - Grown Up,ACTOR;
152862,tm64852,Jack Egger,John Morrison,ACTOR;
27198,tm64852,Dickie Jones,Lee Morrison,ACTOR;
95209,tm64852,Jessie Arnold,Ed's Landlady (uncredited),ACTOR;
27221,tm64852,Harlan Briggs,Mr. Beamer (uncredited),ACTOR;
21779,tm64852,Heinie Conklin,Train Passenger (uncredited),ACTOR;
59173,tm64852,Laraine Day,Girl at Soda Shop / Train Passenger (uncredited),ACTOR;
27196,tm64852,Ann Doran,Undetermined Secondary Role (uncredited),ACTOR;
13375,tm64852,Lester Dorr,Man on Train (uncredited),ACTOR;
152129,tm64852,Etta McDaniel,Agnes (uncredited),ACTOR;
65718,tm64852,Forbes Murray,Stephen's Business Friend (uncredited),ACTOR;
137466,tm64852,Lynne Roberts,Student (uncredited),ACTOR;
27330,tm64852,Paul Stanton,Arthur W. Morley (uncredited),ACTOR;
22474,tm64852,Bert Stevens,Guest at River Club (uncredited),ACTOR;
47764,tm64852,Lillian Yarbo,Gladys (uncredited),ACTOR;
79611,tm64852,King Vidor,,DIRECTOR;
27571,tm120863,Walter Huston,Sam Dodsworth,ACTOR;
86120,tm120863,Ruth Chatterton,Fran Dodsworth,ACTOR;
30858,tm120863,Paul Lukas,Arnold Iselin,ACTOR;
27563,tm120863,Mary Astor,Edith Cortright,ACTOR;
16485,tm120863,David Niven,Captain Clyde Lockert,ACTOR;
14750,tm120863,Gregory Gaye,Baron Kurt Von Obersdorf,ACTOR;
60610,tm120863,Maria Ouspenskaya,Baroness Von Obersdorf,ACTOR;
49044,tm120863,Odette Myrtil,Renée de Penable,ACTOR;
40704,tm120863,Spring Byington,Matey Pearson,ACTOR;
27221,tm120863,Harlan Briggs,Tubby Pearson,ACTOR;
86121,tm120863,Kathryn Marlowe,Emily Dodsworth McKee,ACTOR;
57832,tm120863,John Payne,Harry McKee,ACTOR;
21776,tm120863,Bobby Barber,Italian Taxi Driver (Uncredited),ACTOR;
27215,tm120863,Wilson Benge,Steward on Queen Mary (Uncredited),ACTOR;
22001,tm120863,Ted Billings,Man on Railroad Platform (Uncredited),ACTOR;
14727,tm120863,Eugene Borden,Baggage Carrier at Train Station (Uncredited),ACTOR;
13361,tm120863,Horace B. Carpenter,Motor Company Employee (Uncredited),ACTOR;
13367,tm120863,Gino Corrado,American Express Clerk (Uncredited),ACTOR;
14737,tm120863,Jean De Briac,Official (Uncredited),ACTOR;
58335,tm120863,Helen Dickson,Tourist (Uncredited),ACTOR;
35507,tm120863,Jack George,Orchestra Leader in Vienna (Uncredited),ACTOR;
83139,tm120863,Fred Malatesta,Waiter (Uncredited),ACTOR;
123943,tm120863,Beatrice Maude,Mary (Uncredited),ACTOR;
65340,tm120863,Louis Mercier,French Railroad Conductor (Uncredited),ACTOR;
22011,tm120863,Inez Palange,Teresa (Uncredited),ACTOR;
100259,tm120863,John Picorri,Clerk (Uncredited),ACTOR;
61129,tm120863,Pat Somerset,Englishman (Uncredited),ACTOR;
13717,tm120863,William Wyler,Violin Player in Dance Orchestra (Uncredited),ACTOR;
33003,tm120863,Sam Harris,Ship Passenger (Uncredited),ACTOR;
571016,tm120863,John Barclay,Ship Passenger (Uncredited),ACTOR;
22467,tm120863,Steve Carruthers,Ship Passenger (Uncredited),ACTOR;
14166,tm120863,Bess Flowers,Ship Passenger (Uncredited),ACTOR;
1446158,tm120863,J.C. Fowler,Ship Passenger (Uncredited),ACTOR;
22487,tm120863,Herschel Graham,Ship Passenger (Uncredited),ACTOR;
1686290,tm120863,Loretta Russell,Ship Passenger (Uncredited),ACTOR;
74821,tm120863,Alphonse Martell,Ship Passenger (Uncredited),ACTOR;
60954,tm120863,Edmund Mortimer,Ship Passenger (Uncredited),ACTOR;
49085,tm120863,Harold Miller,Ship Passenger (Uncredited),ACTOR;
33400,tm120863,George Nardelli,Ship Passenger (Uncredited),ACTOR;
13424,tm120863,Dale van Sickel,Ship Passenger (Uncredited),ACTOR;
13717,tm120863,William Wyler,,DIRECTOR;
25629,tm66903,John Wayne,Sgt. John M. Stryker,ACTOR;
60203,tm66903,John Agar,PFC Peter T. 'Pete' Conway,ACTOR;
86048,tm66903,Adele Mara,Allison Bromley,ACTOR;
60198,tm66903,Forrest Tucker,PFC Al J. Thomas,ACTOR;
94585,tm66903,Wally Cassell,PFC Benny A. Regazzi,ACTOR;
72483,tm66903,James Brown,PFC Charlie Bass,ACTOR;
57720,tm66903,Richard Webb,PFC Dan 'Handsome' Shipley,ACTOR;
58052,tm66903,Arthur Franz,Cpl. Robert C. Dunne / Narrator,ACTOR;
55428,tm66903,Julie Bishop,Mary,ACTOR;
219676,tm66903,James Holden,PFC 'Farmer' Soames,ACTOR;
536626,tm66903,Peter Coe,PFC George Hellenpolis,ACTOR;
35200,tm66903,Richard Jaeckel,PFC Frank Flynn,ACTOR;
62611,tm66903,William Murphy,PFC Eddie Flynn,ACTOR;
59959,tm66903,George Tyne,PFC Hart S. Harris,ACTOR;
46600,tm66903,Hal Baylor,Pvt. J.E. 'Ski' Choynski,ACTOR;
34186,tm66903,John McGuire,Capt. Joyce,ACTOR;
60474,tm66903,Martin Milner,Pvt. Mike McHugh,ACTOR;
636866,tm66903,Leonard Gumley,Pvt. Sid Stein,ACTOR;
29575,tm66903,William Self,Pvt. L.D. Fowler Jr.,ACTOR;
636865,tm66903,David M. Shoup,Colonel D.M. Shoup,ACTOR;
636864,tm66903,H.P. Crowe,Lt. Col. H.P. Crowe,ACTOR;
636863,tm66903,Harold G. Schrier,Captain Harold G. Schrier,ACTOR;
636862,tm66903,Rene A. Gagnon,PFC Rene A. Gagnon,ACTOR;
636861,tm66903,Ira H. Hayes,PFC Ira H. Hayes,ACTOR;
636860,tm66903,John H. Bradley,PM3C John H. Bradley,ACTOR;
137612,tm66903,Conrad Binyon,Marine (uncredited),ACTOR;
73636,tm66903,David Clarke,Wounded Marine (uncredited),ACTOR;
636859,tm66903,Fred A. Datig,Marine (uncredited),ACTOR;
568194,tm66903,Bruce Edwards,Marine (uncredited),ACTOR;
52785,tm66903,Dorothy Ford,Tall Girl (uncredited),ACTOR;
569711,tm66903,Carole Gallagher,USO Woman (uncredited),ACTOR;
28908,tm66903,Fred Graham,Officer (uncredited),ACTOR;
83039,tm66903,Don Haggerty,Colonel in Staff Car (uncredited),ACTOR;
563548,tm66903,Gil Herman,Lt. Baker (uncredited),ACTOR;
444884,tm66903,William Hudson,Marine (uncredited),ACTOR;
88997,tm66903,I. Stanford Jolley,Forrestal (uncredited),ACTOR;
27198,tm66903,Dickie Jones,Scared Marine (uncredited),ACTOR;
27287,tm66903,Billy Lechner,Marine (uncredited),ACTOR;
82262,tm66903,Mickey McCardle,Marine (uncredited),ACTOR;
559993,tm66903,Roger McGee,Sailor (uncredited),ACTOR;
565937,tm66903,Al Murphy,Bartender (uncredited),ACTOR;
27315,tm66903,Frank O'Connor,Waiter in Bar (uncredited),ACTOR;
636858,tm66903,Judy Sochor,USO Woman (uncredited),ACTOR;
